UserName,Handle,Timestamp,Text
Tan Seng Giaw,@Senggiaw,2020-08-18T01:29:13.000Z,"Last night, Malaysia saw 12 new cases with a total of 9,212 Covid-19 cases. Japan and Korea are taking determined action against new cases. Continue with the preventive measures."
Canadian Made,@kimwilliamz,2020-08-18T00:52:43.000Z,If your day isn’t bad enough they found a new strain of COVID in Malaysia that’s 10 times more contagious.
Aafreen ♡,@SMILEYCVJRM,2020-08-17T19:01:17.000Z,Wait wait wait there is a mutated version of covid in Malaysia. What-
Lynne Elizabeth,@lynneelizabeth,2020-08-17T18:56:22.000Z,"""A mutation of COVID-19 found in Malaysia is the predominant strain found in Europe and US,"" well that's what happens when you send Derek Zoolander to kill their prime minister. Tit for tat."
"T.W
SH",@t_wiishofficial,2020-08-17T18:46:14.000Z,"Their is a much more dangerous strand of covid reported in Malaysia 10 times more deadly than current virus 
Wishing safety n good health for all Malaysia population as could get very bad if not controlled"
shairah,@regshairah,2020-08-17T18:43:06.000Z,i wanna go malaysia to thrift shop again but covid :<
Bhupendra Prasad Bhatt,@bhupibhatt97,2020-08-17T18:11:13.000Z,News coming from Malaysia that there has been reported a new corona virus mutated strain named 'D614G'. This strain is said to be ten times deadlier than COVID-19. Hope this does not go pandemic.
gaynor duncan,@gaynorduncan,2020-08-17T18:08:35.000Z,My main goal for 2020 is survive with my son and as a new strain of Covid 19 which is 10 times worse has been found in Malaysia and the US... survive is a high ambition.
Subh,@subh10,2020-08-17T17:54:19.000Z,"Worse to Come? #Malaysia Detects New Coronavirus Strain #D614G Which is 'Ten Times' Deadlier than. 
#COVID__19 / #CoronavirusPandemic"
James,@Smorgus,2020-08-17T17:48:21.000Z,"""A strain of the novel coronavirus that is 10 times more infectious has been found in Malaysia."" - What I want to know is:- did we find it OR did it find us!? #COVID19 #covid"
𝕲𝖆𝖓𝖆𝖓𝖆𝖌𝖆𝖕𝖆𝖙𝖍𝖎 𝕾𝖚𝖇𝖗𝖆𝖒𝖆𝖓𝖎𝖆𝖒,@gananagapathi,2020-08-17T17:24:02.000Z,"Oww dam what's happening in #Malaysia during this covid situation still people coming out with vernacular school issue again, another lady literally told a student her clothes can reveal her bra lines and ask her to cover herself with sweater."
chiablafartis,@chiablafartis,2020-08-17T16:46:31.000Z,"Twitter printed two completely opposing articles on the strain of Covid in Malaysia and represents them both as the truth… One says it’s more infectious and dangerous… The other says it isn’t...
they are counting on you losing your mind"
LIZ,@captainelizabat,2020-08-17T16:09:06.000Z,"The D614G mutation of COVID-19 has been found in a handful of cases in Malaysia. The mutation is the predominant one found in Europe and the US. However, while reports have said that this strain is more infectious, it is not necessarily more fatal."
"Just find 11,780 votes which is one more",,2020-08-17T15:31:40.000Z,"A more infectious coronavirus strain found in Malaysia. 

tRump is looking for a nickname: May Lay Flu? MayLayFluFlay? MaylashunVirus? MaAsiaWackyFlu? MayLayFluBingBong? 

Covid-20?  What does the 20 mean? Nobody knows."
Loki7186,@Loki7186,2020-08-17T15:24:23.000Z,"So there's a second COVID want coming when the first one hasn't even finished, and now they found a MORE INFECTIOUS mutation in Malaysia? This shit so never end"
NurHanis Mohamed,@littlemisshaney,2020-08-17T15:15:30.000Z,Dear covid! Pls disappear ASAP! We all need a break. I need my getaway! Open boarder to Malaysia im happy already. 
Seán Ó Morchoe,@JohnMurphy51,2020-08-17T14:55:18.000Z,"''The D614G mutation of COVID-19 has been found in a handful of cases in Malaysia. The mutation is the predominant one found in Europe and the US.''

So if I'm reading that correctly that variant is common to here but uncommon in Malaysia. 

More stuff we haven't been told?"
sarah.scarves,@sarahscarves,2020-08-17T13:41:42.000Z,"wishing all the best for Malaysia, let's fight Covid together"
Mister Hoody,@MisterHoody,2020-08-17T13:30:02.000Z,"""A more infectious strain of COVID-19 has been found in Malaysia""

2020 can you fucking chill
FOR FIVE FUCKING MINUTES?"
the prince of fire,@darksidejaime,2020-08-17T13:28:53.000Z,Man when is Covid gonna go away i hate being in the house now a mutation of the virus was found in Malaysia which is worst 2020 is a shitty year
alice,@riders1friend2,2020-08-17T13:19:26.000Z,So now they have discovered a mutation of the virus in Malaysia that is ten times as infectious as the original Covid-19. Wonder how long it will take to come to the USA where it will have a heyday w the non mask wearing ppl here.
R.Patzx,@Rahul_P90,2020-08-17T13:08:59.000Z,New version of COVID-19 found in Malaysia more infectious than the original version but no more fatal
Harsh K Naik,@Harshknaik39,2020-08-17T12:59:43.000Z,So Covid-19 turn into rather forgettable D614G Mutation in Malaysia.. said to be more infectious but less fatal..
JOPPING out of pandemic,@winkpies,2020-08-17T12:34:17.000Z,"so now theres covid mutation in korea, malaysia & phillipines??"
Laura Sessions,@laurasessions10,2020-08-17T12:24:12.000Z,"can be traced back to Europe
The D614G mutation of COVID-19 has been found in a handful of cases in Malaysia. However, while reports have said that this strain is more infectious, it is not necessarily more fatal."
Mr. Nobody,@Mr_Nobody0731,2020-08-17T12:23:43.000Z,"Breaking: New mutation of virus has been discovered in Malaysia when a man returning from India flouted his quarantine rules and infected over 45 people. During treatment, it was observed that 3 of the tested samples carried a much more severe mutation of COVID-19, termed D614G"
Love Is Not Tourism Malaysia,@LoveNoTourismMY,2020-08-17T12:18:17.000Z,"""I want to see my husband. I miss him so much. We got married in Punjab in traditional way & were unable to register our marriage due to covid. Now in Malaysia for 3month alone without my husband. I really missing him so much..hope I can get back with my husband..please help us."""
Christopher Marc,@_ChristopherM,2020-08-17T12:10:06.000Z,"This mutated strain of COVID-19 found in Malaysia is apparently from Europe/United States. 10x more infectious which really bodes well for the reopening of schools, theaters, indoor dining at resturants and indoor clubs/bars."
Harakahdaily | الحركة,@harakahdailyHD,2020-08-17T12:06:41.000Z,"Malaysia’s exemplary success in controlling and coping with the COVID-19 challenges is not only valued highly by Malaysia, but also internationally."
Charles Crook,@chlcrk,2020-08-17T11:52:17.000Z,"""Malaysia detects new mutation of covid-19 that is much easier to contract""

Ffs haven't we all suffered enough?"
Heidi Hafeken,@HeidiHafeken,2020-08-17T11:44:22.000Z,"A mutated strain of COVID-19 found in Malaysia can be traced back to Europe. So can a mutated strain of human. Unfortunately, the latter is in the White House."
Raűl of the Kraken,@Yayonne11,2020-08-17T11:40:42.000Z,"Bon lundi matin!

Covid-19: Gold my virus!

""A mutated strain of COVID-19 found in Malaysia can be traced back to Europe"""
RDL_Trader,@RobLansinger,2020-08-17T10:39:47.000Z,"COVID-19
48 mins ago
A mutated strain of COVID-19 found in Malaysia can be traced back to Europe
The D614G mutation of COVID-19 has been found in a handful of cases in Malaysia. However, while reports have said that this strain is more infectious, it is not necessarily more fatal"
Barry Chan Kong Heng,@barrychan889,2020-08-17T10:34:37.000Z,"Latest Status COVID-19 of Malaysia on August 17, 2020

Total Active Cases: 211 (New Cases: 12)

Total ICU Cases: 8 (Intubated: 2)

Total Recovered Cases: 8876 (New Recovered Cases: 17)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9212"
Ruhul Ameen,@Ruhul_A,2020-08-17T10:32:58.000Z,There’s an even deadlier COVID strain in Malaysia. 10x more likely to infect others. And you know it ain’t gonna stay there. We’re all dead.
i_em_janhvivivi,@janhvivivivivi,2020-08-17T10:17:46.000Z,"So you are saying... we have Coronavirus ultra max pro now ?
.
.
.
#Malaysia
#newcoronavirus
#COVID__19 #CoronavirusPandemic"
the painter flynn,@thepainterflynn,2020-08-17T10:01:48.000Z,"The D614G mutation of COVID-19 has been found in a handful of cases in Malaysia. However, while reports have said that this strain is more infectious, it is not necessarily more fatal"
Oh Twenty20 Media,@Oht20media,2020-08-17T09:40:58.000Z,"UPDATES : MALAYSIA

       Total         17 Aug  16 Aug  15 Aug

Cases     9,212     12         25         26

Recover 8,876     17         28          3

Death       125      0           0           0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
TheMalaysianInsight,@msianinsight,2020-08-17T09:06:42.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 17 discharged, total now is 8,876
* 12 new cases, total now is 9,212
* 211 active cases
* 8 in ICU, 2 on ventilators"
The Edge Malaysia,@theedgemalaysia,2020-08-17T08:56:04.000Z,"Flash: Malaysia reports 12 new Covid-19 cases, nine involving Tawar, Sala clusters in Kedah"
Rory Burnside,@RoryBurnside,2020-08-17T08:51:02.000Z,Uh oh. Health officials in Malaysia have found a new strain of Covid which is 10 times more infectious. Sounds like this virus has mutated. Not the news we wanted to hear. #covid19
,@SEOKM1NEHAO,2020-08-17T07:44:25.000Z,"Congratulation YB Tan Sri Dr. Noor Hisham 
@DGHisham
  You deserve the title ""Tan Sri"" because of what you have done for Malaysia and how you contributed while pandemic covid-19 "
Alex R. Wagner,@realAlexRWagner,2020-08-17T07:09:49.000Z,"Malaysia detects new COVID strain that is 10 times more infectious 
@timesofindia
 #TimesofIndia #COVID19 #News #JustHeadlines"
sangam katiyar,@sangamkatiyar8,2020-08-17T07:03:17.000Z,Malaysia detects new Covid strain that is 10 times more infectious Malaysia detects new Covid strain that is 10 times more infectious
Aontaithe,@Aontaithe2021,2020-08-17T04:34:35.000Z,Worrying that Malaysia saying its found a Covid 19 strain 10 times more infectious.
COVIDBot,@COVID19_bot,2020-08-17T03:45:19.000Z,"Total COVID-19 tests performed in Malaysia: 937,645. 9,200 cases, of those 0 today; 125 deaths, of those 0 today."
Cham,@RaggedyCham,2020-08-17T03:26:28.000Z,"A good friend came back to Malaysia after 2 long years of study, been in quarantined for the last 14 days and has been excited for a meet up. Talked abt it ever since he was abroad, we were overdue for a catchup. And I just found out yesterday he was positive for Covid-19."
شَمْسِيَّاٰهْ,@hishamhl,2020-08-16T22:51:24.000Z,"Border will not open any further now as Malaysia records the first cluster of mutated Covid-19.

The mutated Covid-19 is ten times stronger than normal Covid-19."
"Thomas Levenson, Zṓiarchos",@TomLevenson,2020-08-16T21:38:28.000Z,"MA, pop. 7 million #COVID data: 11 deaths since yesterday's report; 303 new cases.

China, pop 1.4 billion: 24 cases. Malaysia, pop. 33 million: 25 new cases. No deaths since 7/31

Anywhere but the US & MA's results would be a disaster

College kids are already coming back. WASF"
Oh Twenty20 Media,@Oht20media,2020-08-16T16:04:59.000Z,"UPDATES : MALAYSIA

       Total         16 Aug  15 Aug  14 Aug

Cases     9,200     25         26         20

Recover 8,859     28          3           7

Death       125      0           0           0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
Eka Widayati,@magnoweeda,2020-08-16T14:59:40.000Z,"Afiliasi dr Malaysia pas ngasih laporan: Covid situation in Malaysia is under control, (only) 2 digit cases these few days...

I wish I could say the same with Indonesia "
cherry blossom idiot,@itshanners,2020-08-16T13:30:23.000Z,everyone  be extra vigilant... malaysia kena  mutated covid virus already... 
مرشدة⁷-L,@mursyidahxa,2020-08-16T13:16:36.000Z,I know more about malaysia’s covid cases > ireland’s when i should be knowing more of the latter 
Wong Chen,@WongChenPKR,2020-08-16T12:29:13.000Z,"This is a public information alert and update on Covid-19. 

A virulent mutation of the Covid-19 has arrived in Malaysia and it is essential that we take much greater precautions in the coming days and weeks. (1/n)"
LOGANATHAN,@loga658,2020-08-16T12:12:08.000Z,"We r living under difficult times, from one unexpected surprise to another.Confirmed New Type of Covid in malaysia known as D614G which can pass from one person to another with the speed 10 times faster than the Covid 19  Remind your family members staff & friends to wear Mask"
Nazri Razali,@NazriRazali1191,2020-08-16T11:42:40.000Z,"Please Be Safe Always Wear Face Mask Used Hand Sanitizer while you out for job to stop the spread of Covid 19 
@benjaminbrasier
 @khundin_
 @pavelphoom
 love from Malaysia "
Barry Chan Kong Heng,@barrychan889,2020-08-16T11:06:58.000Z,"Latest Status COVID-19 of Malaysia on August 16, 2020

Total Active Cases: 216 (New Cases: 25)

Total ICU Cases: 7 (Intubated: 2)

Total Recovered Cases: 8859 (New Recovered Cases: 28)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9200"
Song 宋,@lafnlove,2020-08-16T11:02:41.000Z,Ofc malaysia will detect this 10x more infectious strain of this covid
The Edge Malaysia,@theedgemalaysia,2020-08-16T09:21:03.000Z,"Flash: Malaysia sees 25 new Covid-19 cases, 28 new recoveries, no new deaths"
TheMalaysianInsight,@msianinsight,2020-08-16T09:03:49.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 28 discharged, total now is 8,859
* 25 new cases, total now is 9,200
* 216 active cases
* 7 in ICU, 2 on ventilators"
Duane Adam,@DuaneAdam,2020-08-16T03:42:28.000Z,"The highly infectious strain of COVID-19 has been traced in Malaysia.

Just great."
Tan Seng Giaw,@Senggiaw,2020-08-16T02:25:38.000Z,"Is the number of Covid-19 cases in Malaysia increasing after the long holidays 2weeks ago.Yesterday, there were 26 new cases, total 9,175. Health Ministry deals with clusters such as those in Kedah.Some are bored with preventive measures. But, the virus is not tired of spreading."
Barry Chan Kong Heng,@barrychan889,2020-08-15T09:30:48.000Z,"Latest Status COVID-19 of Malaysia on August 15, 2020

Total Active Cases: 219 (New Cases: 26)

Total ICU Cases: 6 (Intubated: 1)

Total Recovered Cases: 8831 (New Recovered Cases: 3)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9175"
TheMalaysianInsight,@msianinsight,2020-08-15T09:19:53.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 3 discharged, total now is 8,831
* 26 new cases, total now is 9,175
* 219 active cases
* 6 in ICU, 1 on ventilator"
kat⁷ₜₛ,@herbookishside,2020-08-14T13:29:00.000Z,"While reading Andrea Tang going back and forth from Singapore to Malaysia and vice versa, I was reminded of my cancelled trip last May in both countries. Ahhhhhhh, fuck covid "
Anuradha Jain,@anuradhajainn,2020-08-14T12:36:23.000Z,"The world economy is plunging with Malaysia joining the League with witnessing worst economic slump since 1998. The impact of lockdown is really difficult to overcome despite opening the markets! 
#lockdown #markets #Covid_19 #economy"
seth,@mohdsein,2020-08-14T11:58:43.000Z,"Gila US, undr Trump economy masa covid pun boleh naik. darfurk. Goodluck for this year presidential election despite all the propagandas happening (extreme teruk dari malaysia)"
D,@YusofRashiddi,2020-08-14T11:22:13.000Z,"Once COVID is over, I wanna book a flight to Malaysia. Another to Switzerland. Insyaallah to Mecca, Madina, then book a show of 
@jackwhitehall
 and Xmas concert by 
@MichaelBuble
 . Amen!"
Barry Chan Kong Heng,@barrychan889,2020-08-14T10:51:43.000Z,"Latest Status COVID-19 of Malaysia on August 14, 2020

Total Active Cases: 196 (New Cases: 20)

Total ICU Cases: 4 (Intubated: 1)

Total Recovered Cases: 8828 (New Recovered Cases: 7)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9149"
amn,@amnanadaa,2020-08-14T10:04:04.000Z,We had a Shell Malaysia Upstream townhall this morning. Good examples set by our leaders on compliance with the SOPs to mitigate COVID-19.
Oh Twenty20 Media,@Oht20media,2020-08-14T09:13:54.000Z,"UPDATES : MALAYSIA

       Total         14 Aug  13 Aug  12 Aug

Cases     9,149     20        15        11

Recover 8,828      7          4          8

Death       125      0          0          0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
TheMalaysianInsight,@msianinsight,2020-08-14T09:04:03.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 7 discharged, total now is 8,828
* 20 new cases, total now is 9,149
* 196 active cases
* 4 in ICU, 1 on ventilator"
Bond Pricing Agency Malaysia,@BPA_Malaysia,2020-08-14T08:52:23.000Z,"Malaysia’s Q2 GDP contracted by 17.1% (Q1: +0.7%) attributed to the MCO introduced by the Government to rein in on the spread of the Covid-19 pandemic.  That said, the economy is expected to recover in the 2H2020 due to gradual reopening. #stayhome
 #fightcovid19 #bpam"
Healthy Hospitals,@Green_Hospitals,2020-08-13T18:27:25.000Z,"NEW CASE STUDY
The Buddhist Tzu-Chi Dialysis Centre in Malaysia launched a special program in response to the COVID-19 pandemic to feed their patients, families and staff. Each day the facility is providing them with hundreds of vegetarian meal boxes. "
Khmer Times,@KhmerTimes,2020-08-13T13:10:03.000Z,"Tourism related businesses and services remain struggling as new cases of COVID-19 are on the rise, forcing the government to temporarily bans flights from Indonesia, Malaysia and the Philippines."
moved,@LEVANTEEZ,2020-08-13T13:09:20.000Z,thinking about how if not for covid i would be living in malaysia rn 
Barry Chan Kong Heng,@barrychan889,2020-08-13T12:59:07.000Z,"Latest Status COVID-19 of Malaysia on August 13, 2020

Total Active Cases: 183 (New Cases: 15)

Total ICU Cases: 2 (Intubated: 0)

Total Recovered Cases: 8821 (New Recovered Cases: 4)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9129"
Oh Twenty20 Media,@Oht20media,2020-08-13T09:07:59.000Z,"UPDATES : MALAYSIA

       Total         13 Aug  12 Aug  11 Aug

Cases     9,129     15        11         9

Recover 8,821      4          8          6

Death       125      0          0          0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
Tan Seng Giaw,@Senggiaw,2020-08-13T07:57:07.000Z,"Wildlife and National Parks Departmen, Malaysia, takes care of poachers in jungles. Sabah dan Sarawak have a different system. Wildlife carry viruses such as Covid-19. What are effective measures of the department to prevent poachers?"
VOD English,@VOD_English,2020-08-13T03:04:12.000Z,"Four Cambodian men have been isolated in Kampong Speu and Tbong Khmum quarantine facilities after testing positive for Covid-19 following their return to the country from Indonesia, and Russia via Malaysia last month, the Health Ministry said Thursday."
Haseenah Koyakutty,@HaseenahKoya,2020-08-13T01:42:45.000Z,"#GE2020: Our ministers getting hot under the collar over #Malaysia’s Dr. M’s latest Malay pronouncements, don’t they have better things to do? Like tackle the sinicization of our own society, the nefarious ‘influence op’ taking place under our very own #covid noses? 
#Siasuay"
𝑾𝒂𝒏 𝑨𝒈𝒚𝒍 𝑾𝒂𝒏 𝑯𝒂𝒔𝒔𝒂𝒏,@WanAgyl,2020-08-12T23:06:11.000Z,"Ease is a greater threat to progress than hardship. Its never easy to be success. If it was easy, Malaysia won't be among the Top 3 countries that manage Covid-19. We gave everything to achieve that so.. do not be at ease, we are not done yet. 

#COVID19 
#selfreminder 
#MaskOn"
Navbahor Imamova,@Navbahor,2020-08-12T18:51:20.000Z,"COVID-19: Uzbekistan will no longer require visitors from China, Thailand, Malaysia, South Korea, Georgia, Hungary, Latvia and Japan to be quarantined for 14 days. If you spent last 10 days in these countries before arriving in Tashkent, you are good to go. List updated."
intan (any pronouns),@intangent_,2020-08-12T17:23:14.000Z,"Thought: malaysia shud do research, random sampling of (asymptomatic) ppl to see if they somehow has been/is infected with covid."
Unik Unique,@UnikUnique2711,2020-08-12T14:37:26.000Z,So kny opens on 31st october in malaysia huh? Doubt that i can go with this covid thingy still at large
Love Is Not Tourism Malaysia,@LoveNoTourismMY,2020-08-12T12:27:49.000Z,"""My girlfriend and I both met while working in Malaysia. I was forced to go home as a result of COVID-19. I would love to visit her again soon!""
@MuhyiddinYassin
@IsmailSabri60
@Dzaimee
@DGHisham
@HishammuddinH2O
@RinaMohdHarun
@NancyShukri
 #LoveIsNotTourism #LoveIsEssential"
HEMA,@hemx_21,2020-08-12T11:48:10.000Z,"Nothing, but using my Twitter account after years 
 so Hi to myself :');
#malaysia #viral #stayathome #stayhome
 #COVID__19"
alya♡ | kinda ia,@lunaaaegb,2020-08-12T10:14:31.000Z,I’m literally so stressed i’m planning to fly back to malaysia but this covid bullshit it making me so anxious
Barry Chan Kong Heng,@barrychan889,2020-08-12T09:22:55.000Z,"Latest Status COVID-19 of Malaysia on August 12, 2020

Total Active Cases: 172 (New Cases: 11)

Total ICU Cases: 1 (Intubated: 0)

Total Recovered Cases: 8817 (New Recovered Cases: 8)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9114"
TheMalaysianInsight,@msianinsight,2020-08-12T09:09:31.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 8 discharged, total now is 8,817
* 11 new cases, total now is 9,114
* 172 active cases
* 1 in ICU"
Oh Twenty20 Media,@Oht20media,2020-08-12T09:01:59.000Z,"UPDATES : MALAYSIA

       Total         12 Aug  11 Aug  10 Aug

Cases     9,114     11         9          11

Recover 8,817      8          6          19

Death       125      0           0           0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
Zachary Carrington,@ZacharyCarring2,2020-08-11T15:12:49.000Z,"Hope government will maintain the covid cases to 0 cases in 30 days,  and we will be totally free...

Malaysia will open the border once again, but I suggest don't open because if open the borders it will cause the same as how New Zealand face..."
The Edge Malaysia,@theedgemalaysia,2020-08-11T09:07:11.000Z,"Flash: Covid-19: Malaysia’s new cases back to single digit of nine today, with no deaths"
American Malaysian Chamber of Commerce,@AmChamMalaysia,2020-08-11T09:01:53.000Z,"We've got some very exciting news that we're proud of! Our member company 
@MicronTech
 Memory Malaysia Sdn Bhd (through its foundation) has contributed RM 1,072,470 to the MY AMCHAM CARES COVID-19 Fund.

#myamchamcares #micronmalaysia #makingadifference #usembassykl #amcham"
Junaid Jamil,@Jami8Junaid,2020-08-11T06:40:53.000Z,"Malaysia reported 11 new COVID-19 infections, the Health Ministry said on Monday, bringing the national total to 9,094."
Tan Seng Giaw,@Senggiaw,2020-08-11T01:40:19.000Z,"Covid-19 virus does not discriminate children and adults. It infects. Media reports 90% increase in cases among children in the last four weeks in the US. Studies go on.
     Ministry of Education in Malaysia looks after nearly five million students."
Edward Miller,@labourcartel,2020-08-11T01:24:30.000Z,"Just had my first nz covid test which, unlike the test I had in malaysia, did not hurt at all. Is this a victory for pc culture? 

- a concerned citizen"
keii @ commissions open!,keii @ commissions open!,2020-08-10T22:30:03.000Z,"There's these cool ass charms I want, but I think they only ship in Malaysia bc of covid "
Jane Osaka,@janeosaka,2020-08-10T15:32:51.000Z,"Genuine question for all of my friends in Malaysia: why are people hanging out like COVID-19 doesn’t exist..... seeing you folks going to crowded breakfast places, going to house parties, meeting different people EVERYDAY, etc.

Am I missing something here..?"
Miguel Santos,@MigzCh,2020-08-10T14:52:32.000Z,"It's really embarrassing for us to be named as Land of COVID-19 considering Thailand is not an archipelago, it shares land borders with other countries (Malaysia, Myanmar, Laos and Cambodia) but they were able to contain the spread of the coronavirus meanwhile (continued)"
Twit2,@Twit209607093,2020-08-10T14:12:10.000Z,"Dr Noor Hisham debunks claim that Malaysia’s Covid-19 testing inadequate 
Aiya, be transparent and honest of our resources capability la. Just look at China how many testing conducted when they identified less than 5 cases a day while we only take record from doctors & hospitals"
Barry Chan Kong Heng,@barrychan889,2020-08-10T10:36:46.000Z,"Latest Status COVID-19 of Malaysia on August 10, 2020

Total Active Cases: 166 (New Cases: 11)

Total ICU Cases: 1 (Intubated: 0)

Total Recovered Cases: 8803 (New Recovered Cases: 19)

Total Deaths: 125 (New Deaths: 0)

Total Confirmed Cases: 9094"
웃,@aliyotnjm,2020-08-10T09:29:57.000Z,i cant wait for malaysia to be free from covid so i can put back my books in the locker
TheMalaysianInsight,@msianinsight,2020-08-10T09:16:52.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 19 discharged, total now is 8,803
* 11 new cases, total now is 9,094
* 166 active cases
* 1 in ICU"
Oh Twenty20 Media,@Oht20media,2020-08-10T09:12:25.000Z,"UPDATES : MALAYSIA

       Total         10 Aug  09 Aug  08 Aug

Cases     9,094     11        13         7

Recover 8,803     19         9         47

Death       125      0           0          0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
ida @ 罗纯恒,ida @ 罗纯恒,2020-08-10T08:07:35.000Z,"LRT ACTUALLY, AND ALSO MALAYSIA. we did a fucking great job at handling covid and we got Zero recognition. the media loves to watch like a hawk when we fuck up and post worldwide headlines about how we’re savages, but shush when they shit the bed, and the “savages” didn’t."
COVIDBot,@COVID19_bot,2020-08-10T06:25:03.000Z,"Total COVID-19 tests performed in Malaysia: 937,645. 9,083 cases, of those 0 today; 125 deaths, of those 0 today."
faizbakar,@sliceoffaiz,2020-08-09T11:09:12.000Z,I wonder COVID count Di Malaysia ni betul ke tak? I sense the number don’t add up.
EPI,@Jisoo_Fanboy_My,2020-08-09T10:42:02.000Z,I hope everyone will be safe and Malaysia will end this pandemic and fully recover quickly soon  #COVID_2019
The Edge Malaysia,@theedgemalaysia,2020-08-09T09:28:03.000Z,"Flash: Covid-19: Malaysia reports 13 new cases, nine recoveries"
noot,@chawamoshimoshi,2020-08-09T09:21:16.000Z,My mom said if it weren’t for covid other people would’ve gone to Malaysia because of the long holiday as if she wouldn’t be booking a ferry ticket to Batam on Thursday night
TheMalaysianInsight,@msianinsight,2020-08-09T09:17:07.000Z,"JUST IN: Malaysia's #Covid_19 death toll remains at 125.
* 9 discharged, total now is 8,784
* 13 new cases, total now is 9,083
* 174 active cases
* 1 in ICU"
Oh Twenty20 Media,@Oht20media,2020-08-09T09:15:48.000Z,"Malaysia #COVID19 daily Cases :

09 Aug  13
08 Aug    7
07 Aug  25
06 Aug  15
05 Aug  21
04 Aug    1
03 Aug    2
02 Aug  14
01 Aug    9
31 July  12
30 July    8
29 July  13
Total Cases: 9,083
#COVID19malaysia
#Covid_19
#StayAtHome"
Oh Twenty20 Media,@Oht20media,2020-08-09T09:13:28.000Z,"UPDATES : MALAYSIA

       Total         09 Aug  08 Aug  07 Aug

Cases     9,083     13         7          25

Recover 8,784      9         47         15

Death       125      0           0          0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
Hannah Chong,@hannahcpk,2020-08-09T04:28:45.000Z,Yesterday my Grab driver told me that COVID-19 was God’s way of balancing the population on earth because more people died in US than Malaysia.... 
Dan Sebastian,@DanSebastianKng,2020-08-09T02:53:17.000Z,"Are we going to make it true by the prediction that Covid-19 will hit record high from September onwards? 

#coronavirus 
#Covid-19 
#Sivagangga
#kedah
#Malaysia"
Mariner,@malicckk,2020-08-08T21:32:55.000Z,"I can see some Shore lights , passing through narrow channel nearby Malaysia and Indonesia. It’s been long 41 days of sailing. 12 days still remains to complete the voyage . And then due to Covid we aren’t allowed to step out of ship . So fuck it ."
Reggae Shark,@yugen______,2020-08-08T19:59:14.000Z,"Top two trending in Malaysia :
1) COVID
2) Oh Yeah"
Oh Twenty20 Media,@Oht20media,2020-08-08T15:56:00.000Z,"Malaysia’s #Covid_19 recovery rate is among the highest in the world, which currently stands at 96.8%, said Malaysia's PM Tan Sri Muhyiddin Yassin."
Investing & Trading Journal,@speculateinvest,2020-08-08T12:53:26.000Z,"Genting Berhad & Genting Malaysia at super discount prices now, due to pandemic and uncertain future . How will the road to recovery look like ? Can it be back to pre covid levels ? Or current prices will be the new normal?"
The Edge Malaysia,@theedgemalaysia,2020-08-08T09:28:04.000Z,"Flash: Covid-19: Malaysia's new cases fall to seven today, 47 patients discharged"
Oh Twenty20 Media,@Oht20media,2020-08-08T09:14:55.000Z,"UPDATES : MALAYSIA

       Total         08 Aug  07 Aug  06 Aug

Cases     9,070      7          25        15

Recover 8,775     47         15         11

Death       125      0           0          0

#COVID19Malaysia   
#CoronaVirusUpdate 
#COVID19updates
#Covid_19"
Vaccine Envy,@shawnsharif,2020-08-08T06:05:05.000Z,Halu Covid you forgot some old dinosaurs over in Malaysia 
um,@numk_21,2020-08-08T05:00:46.000Z,"#Ask_TREASURE

Will you guys come to malaysia for tour/ fanmeeting/ fansign after the covid end?if   not then i need to start saving so that i can go to your concert i korea "
Tan Seng Giaw,@Senggiaw,2020-08-08T02:05:44.000Z,"What is the situation of Covid-19 testings in nearly 10,000 schools in Malaysia? About 5 million pupils are in classes. Parents are worried: 25 new cases and a total of 9,063 cases in the country."
M Shaufi Dahlan,@M_Shaufi,2020-08-08T01:37:09.000Z,"The 2 wks home quarantine was a setbacks to the Covid-19 zero target for Malaysia due to individuals broke quarantine. From 0-30 local cases within few days, shows how dangerous this pandemic is."
