UserName,Handle,Timestamp,Text
novegeplease,@achickenperson,2020-10-25T06:07:02.000Z,"Yes, politicians are all to be blamed for causing the recent spike of covid cases here in Malaysia. But I can also see that many Malaysians are breaking and not complying with the SOP. If you want to get through this together as one nation, do and be better."
AinaSalleh,@AinaSalleh,2020-10-25T05:36:00.000Z,"Covid ni bukan kat Malaysia je. The world is battling a common enemy, and yet others aren’t resorting to Darurat. Lockdown pun dah controversial in Europe cuz people aren’t willing to surrender their rights to the govt. So please, don’t try to package this as “Darurat Kesihatan”."
Lash,@ilashhhh,2020-10-25T05:26:30.000Z,"Idek why I am surprised the COVID situation in Malaysia is so bad right now, politicians have always been the ones to fk this country sideways anyway soooo"
Jack Paaji,@JackuPaaji,2020-10-25T05:18:24.000Z,Malaysia may never solve this Covid situation merely with regulations and SOP’s.
Feekry,@Feekry4u,2020-10-25T05:08:28.000Z,How can a declaration of a State of Emergency help in the fight against COVID-19? A State of Emergency effects every sector of the economy. Foreign investors will only withdraw from Malaysia and don't even dream of new investments. As it is with only rumours the market has tanked
Flo,@floforshort,2020-10-25T04:32:45.000Z,I think it’s time for those who so called influencers or claimed they are to donate your fcking money to those affected by covid in Malaysia esp in Sabah. Now is your time to actually influence something useful
Wenie,@DeneshaNathan,2020-10-25T04:11:05.000Z,Sabah’s covid disaster is a huge wake up call to all Malaysians on how much we have neglected the two East Malaysia states in terms of infrastructure.
KINGDOM VICTIM,@alykealeeya,2020-10-25T02:15:55.000Z,"Lowkey wish Malaysia can go under total lockdown so the cases won't spread, at the same I wish everyone don't need to worry about their finance problem. Covid should just go and kill themselves. Little assholes"
Ⓛⓔⓣⓢ ⓑⓔ ⓗⓐⓟⓟⓨ,@SyiqahR,2020-10-25T02:05:39.000Z,"Please pray for Sabah, the worse effected state for COVID-19 in Malaysia with lack facilities there. May Allah protect them all "
MB_SevenTwo,@Tim_HoeRivers,2020-10-25T00:31:55.000Z,"I'm starting to think that #Sweden got it mostly right with their #COVID__19 response, although they didn't catch the spread in their nursing homes.
I would describe #Malaysia's response to be good/cautious in the beginning but is now ham-fisted and alarmist."
Charlene,@charlenetambong,2020-10-24T23:05:43.000Z,"heard that covid cases became 4 digits yesterday in malaysia, be careful to everyone out there !"
sazwana mazlan,@sazwanamazlan,2020-10-24T17:56:23.000Z,I rarely express my thoughts in social media but for once people please don’t be an asshole by doing any gathering to show your protest. If you wanna save Malaysia from Covid-19 just do your part by STAY AT HOME
Jens,@Jenlky,2020-10-24T16:43:00.000Z,"TIL my relatives earned quite a bit from working in London back when the currency exchange with Malaysia was 1:7 in the 90s. Although, he regrets living there now after Brexit and their flawed Covid's response lol"
Barry Chan Kong Heng,@barrychan889,2020-10-24T16:37:58.000Z,"Latest Status COVID-19 of Malaysia on October 24, 2020

Total Active Cases: 8,966 (New Cases: 1,228)

Total ICU Cases: 92 (Intubated: 31)

Total Recovered Cases: 16,555 (New Recovered Cases: 671)

Total Deaths: 221 (New Deaths: 7)

Total Confirmed Cases: 25,742"
Muhammad Nazri,@Muhamma96375847,2020-10-24T13:52:44.000Z,"#pray4malaysia

The high case 1228 in Malaysia today..

Hopefully this COVID-19 ends As soon as posible...
#pray4malaysia"
"𝓔𝓵𝓵𝓮𝓷𝓪
𝓣𝓗𝓐𝓝
𝓢",@EllenaS__,2020-10-24T13:37:11.000Z,"Malaysia recorded 1228 new COVID cases today.
People~ stay safe please 
 
Stay home when it’s not necessary to leave."
bangshon,@shonhimura,2020-10-24T13:20:59.000Z,"Y'all who bash DG Hisham are so pathetic. That man is seriously on his final life line dealing with his bosses (read:the PM & Menteri) & handling covid situation in Malaysia. He's tired. His frontliner are tired. 

Please...if you have nothing nice to say, say nothing at all!"
Sarah⁷,@sarahdoublea,2020-10-24T13:00:40.000Z,"Omg stop asking for PKP lah. Yea ok cases are higher than usual today but honestly it isn't even THAT bad. There are almost 32 million people in Malaysia and only a total of roughly 25000 covid cases. That is not even 1% of our population affected. At some point, we just have"
qisth,@qisnnatharin,2020-10-24T12:48:28.000Z,"My dearest moots, 

can y'all pray for my beloved country Malaysia? Our cases today hit the highest number since covid 19. Our politics condition is totally suck. I don't know what's going on why those minister being so selfish like literally too selfish now "
Tan Seng Giaw,@Senggiaw,2020-10-24T12:43:56.000Z,"Threatening? Tonight, Malaysia records 1,228 new cases of Covid-19 and seven deaths. Since Sabah election, people fear that the virus becomes more savage."
Junglee,@KhanIshfaq007,2020-10-24T12:32:07.000Z,"Malaysia reports 1228 new corona cases. For the first time, it hit the four digits. More possibilities to declare a state emergency now.
#COVID__19"
Ezreen nabillah (𝕂𝕀𝕄 ℕ𝔸𝕂𝕎𝕆ℕ),@sejilaiaz,2020-10-24T12:24:28.000Z,Everyone let's doing solat hajat tonight! we together pray for Malaysia and we pray for Sabah let's fight with this pandemic  #COVID_2019
