UserName,Handle,Timestamp,Text
Tan Seng Giaw,@Senggiaw,2020-05-19T03:55:03.000Z,Covid-19: it never rains but it pours. Pandemic descends on the world. Cyber attacks increase by leaps and bounds as experienced by World Health Organisation. Malaysia is not spared from the crime. The country must improve cyber security.
Coronavirus Stats,@covid_data,2020-05-19T03:00:04.000Z,"COVID19 Stats for Malaysia as of May 19, 2020:

Total Cases: 6941
New Cases: no data
Total Deaths: 113
New Deaths: no data
Total Recovered: 5615
Active Cases: 1213
Serious/Critical Cases: 13
Total Tests: 443263
Tests/1M pop: 13717

#coronavirus #COVID19"
COVIDBot,@COVID19_bot,2020-05-19T02:35:02.000Z,"Total COVID-19 tests performed in Malaysia: 443263. 6,941 cases, of those 0 today; 113 deaths, of those 0 today."
Jan Michael Gomez,@spatialdiplomat,2020-05-19T01:48:39.000Z,3 new COVID-19 cases in Myanmar on MOHS 7AM update. All 3 had history of travel from Malaysia. Must be returning workers. 9 out of 10 new cases in the past 6 days are all imported cases.
Najam Ud Din,@chem_najam,2020-05-18T19:17:47.000Z,"COVID-19 is a pandemic, from Ameica to Australia, from Russia to Malaysia. Even developed countries like Italy have collapsed. We have to be very very cautious . 
#COVIDisAPandemic"
Majid Agha,@Majid_Agha,2020-05-18T19:16:21.000Z,"COVID-19 is a pandemic, from Ameica to Australia, from Russia to Malaysia. Even developed countries like Italy have collapsed. We have to be very very cautious . 
#COVIDisAPandemic"
World News Media ALERT,@WNMAlert,2020-05-18T17:19:43.000Z,"Deaths toll COVID-19 in Asia (18/5/2020):
 Indonesia: 1,191
 Philippine: 831
 Malaysia: 113
 Thailand: 56
 Singapore: 22
 Myanmar: 6
 Brunei: 1
 Vietnam: 0
 Cambodia: 0
 Laos: 0

#COVIDー19 
#CoronavirusPandemic"
Cik Rose,@eqcreativemy,2020-05-18T15:35:01.000Z,"Deaths toll COVID-19 in ASEAN (18/5/2020):
 Indonesia: 1,191
 Philippine: 831
 Malaysia: 113
 Thailand: 56
 Singapore: 22
 Myanmar: 6
 Brunei: 1
 Vietnam: 0
 Cambodia: 0
 Laos: 0

#COVIDー19 
#CoronavirusPandemic"
Cik Rose,@eqcreativemy,2020-05-18T15:33:37.000Z,"Higher CASE COVID-19 in ASEAN (18/5/2020):
 Singapore: 28,343
 Indonesia: 18,010
 Philippine: 12,718
 Malaysia: 6,941
 Thailand: 3,031
 Vietnam: 324
 Myanmar: 187
 Brunei: 141
 Cambodia: 122
 Laos: 19

#COVIDー19 
#CoronavirusPandemic"
Secret Squirrel,@SecretS53670489,2020-05-18T14:12:40.000Z,"Here's a tidbit, Malaysia opening up the town in KL just spiked the COVID issues again. The COVID issues are still here. They are not going anywhere soon. No jobs, COVID deaths. These issues still means you have to inact Martial Law pretty damn soon, before it's too late."
